"adj_year" "year" "District" "country" "min_year" "Locus" "predict" "conf.low" "conf.high" "label" "pred_y" "conf.high_prev" "conf.low_prev" "predict_prev"
"662" 14 2021 "Pursat" "Cambodia" 2007 "PfK13" 5.41492547335128 3.454273723034 7.33670943365989 "4year" 4 99.9349233989675 96.935833692674 99.5570042427396
"663" 15 2022 "Pursat" "Cambodia" 2007 "PfK13" 5.8058009932959 3.71067309130057 7.80587723162455 "4year" 4 99.9592831919113 97.6123003279968 99.6998990404067
"664" 16 2023 "Pursat" "Cambodia" 2007 "PfK13" 6.20390350891554 4.14096325998655 8.37456331453858 "4year" 4 99.9769392620309 98.4341565827527 99.7982554138366
"665" 0 2010 "Ratanakiri" "Cambodia" 2010 "PfK13" -3.27308696585596 -4.63089301605794 -1.92958518931145 "4year" 4 12.6796500498605 0.965198310660649 3.65060937033017
"666" 1 2011 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.96500545572278 -4.27387892586153 -1.62051036783245 "4year" 4 16.5134496255514 1.37363389281389 4.90320844562916
"667" 2 2012 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.65021688441175 -3.89187294968033 -1.35719364170178 "4year" 4 20.4696787624274 1.99989680553142 6.59756431958173
"668" 3 2013 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.34404739253564 -3.6065948562471 -1.08807175773952 "4year" 4 25.1981552857602 2.64267874340544 8.75400818402339
"669" 4 2014 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.05416023396256 -3.36919806266722 -0.655904115780828 "4year" 4 34.1660294408537 3.3272093550723 11.3632687266687
"670" 5 2015 "Ratanakiri" "Cambodia" 2010 "PfK13" -1.71580620901001 -3.26325830689222 -0.203105859649362 "4year" 4 44.939737053655 3.68533803215937 15.2412139433558
"671" 6 2016 "Ratanakiri" "Cambodia" 2010 "PfK13" -1.41477783879496 -3.0777114840048 0.170286649959974 "4year" 4 54.2469087121412 4.40360543144422 19.5481559326518
"672" 7 2017 "Ratanakiri" "Cambodia" 2010 "PfK13" -1.12133032227583 -2.94839144122033 0.708023840312174 "4year" 4 66.996435380904 4.98125916224394 24.5764605814289
"673" 8 2018 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.817510866247113 -2.90477324421625 1.20258367958695 "4year" 4 76.8984086822066 5.19181083553995 30.6292289208647
"674" 9 2019 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.511095659886443 -2.81452943455509 1.7257045490663 "4year" 4 84.8862159968395 5.6544063917934 37.4936712420895
"675" 10 2020 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.194208068666208 -2.79649501734194 2.30181886756186 "4year" 4 90.9027564822493 5.75138726878168 45.1600011577105
"676" 11 2021 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.115664281217234 -2.69307996950733 2.8368946577871 "4year" 4 94.4637284064233 6.33829282358888 52.8883876230074
"677" 12 2022 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.401041391666283 -2.68391162560831 3.38923962156605 "4year" 4 96.7366549208604 6.39293955660198 59.8937839916587
"678" 13 2023 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.722429341134194 -2.49482717547152 3.90719991718214 "4year" 4 98.0299225686772 7.62216108065496 67.3141750059996
"679" 0 2011 "Attapeu" "Laos" 2011 "PfK13" -3.58274007090625 -5.09002850940813 -2.0415583175559 "4year" 4 11.490814936879 0.612015735193212 2.70475161164119
"680" 1 2012 "Attapeu" "Laos" 2011 "PfK13" -3.30891268202638 -4.85001901881583 -1.74697365427573 "4year" 4 14.8429315386381 0.776742349690546 3.52666942883048
"681" 4 2015 "Attapeu" "Laos" 2011 "PfK13" -2.4362897050735 -5.80962373830842 1.18693045635318 "4year" 4 76.6191629357435 0.298959363242911 8.04469552324501
"682" 5 2016 "Attapeu" "Laos" 2011 "PfK13" -2.1699288372499 -6.24405896698855 2.20240609522577 "4year" 4 90.0465371037522 0.19381932757609 10.2483578858142
"683" 6 2017 "Attapeu" "Laos" 2011 "PfK13" -1.85889955339103 -6.89221502576254 3.5197048402009 "4year" 4 97.1243261469232 0.101463110899923 13.4831369531068
"684" 7 2018 "Attapeu" "Laos" 2011 "PfK13" -1.58507526229975 -7.42095448880754 4.65657270187908 "4year" 4 99.0590418806074 0.0598219456472159 17.0077901591887
"685" 8 2019 "Attapeu" "Laos" 2011 "PfK13" -1.2987922322187 -7.93757312069741 6.00751734396895 "4year" 4 99.7545849266698 0.0356944543366749 21.4368352468509
"686" 9 2020 "Attapeu" "Laos" 2011 "PfK13" -0.997068770281043 -8.46319060624111 7.10408635046067 "4year" 4 99.9178934567502 0.0211052913418982 26.9518126292927
"687" 10 2021 "Attapeu" "Laos" 2011 "PfK13" -0.70705060851971 -8.98560621624311 8.37548268848824 "4year" 4 99.9769604488471 0.0125183310939318 33.0250875119362
"688" 11 2022 "Attapeu" "Laos" 2011 "PfK13" -0.42341783745677 -9.56258637209503 9.67277653441273 "4year" 4 99.9937029204793 0.00703057703772006 39.5699181611554
"689" 12 2023 "Attapeu" "Laos" 2011 "PfK13" -0.130840816907463 -10.0623194046435 11.0515071557923 "4year" 4 99.9984137028781 0.00426551704872522 46.7336380727221
"690" 0 2013 "Mandalay" "Myanmar" 2013 "PfK13" -1.58981173053545 -2.8275938278014 -0.284907781997984 "4year" 4 42.925098086842 5.58511441903813 16.9410386777142
"691" 1 2014 "Mandalay" "Myanmar" 2013 "PfK13" -1.37742124265928 -2.63262692970086 -0.152356301179652 "4year" 4 46.1984432452906 6.70678970877731 20.1423478823106
"692" 2 2015 "Mandalay" "Myanmar" 2013 "PfK13" -1.18083211330186 -2.41379186173302 0.105157630423118 "4year" 4 52.6265208397364 8.21270260416709 23.4902613036804
"693" 3 2016 "Mandalay" "Myanmar" 2013 "PfK13" -1.00467618113921 -2.31176766535874 0.357256183128739 "4year" 4 58.8376071472697 9.01530460312445 26.8023022333784
"694" 4 2017 "Mandalay" "Myanmar" 2013 "PfK13" -0.822406651894747 -2.24545205508389 0.613918787859766 "4year" 4 64.8834211473674 9.57424838855649 30.5253033436832
"695" 5 2018 "Mandalay" "Myanmar" 2013 "PfK13" -0.619063308796962 -2.08786392825515 0.865061113181306 "4year" 4 70.3716980219548 11.0281991040065 34.9994517180928
"696" 6 2019 "Mandalay" "Myanmar" 2013 "PfK13" -0.439239104438214 -2.01785598663166 1.22355011396978 "4year" 4 77.2687700046827 11.734086848571 39.1922290361815
"697" 7 2020 "Mandalay" "Myanmar" 2013 "PfK13" -0.252012766495455 -2.06076245046024 1.52188688690219 "4year" 4 82.081616624686 11.2969404407419 43.732815083755
"698" 8 2021 "Mandalay" "Myanmar" 2013 "PfK13" -0.0536464717239894 -1.99982665593575 1.86444331919838 "4year" 4 86.5814012953285 11.9221123238328 48.659159763395
"699" 9 2022 "Mandalay" "Myanmar" 2013 "PfK13" 0.145635862376474 -1.95932425363807 2.30968226955883 "4year" 4 90.9675752126126 12.3540197429846 53.6344749538426
"700" 10 2023 "Mandalay" "Myanmar" 2013 "PfK13" 0.340496940882462 -1.90828282040855 2.57973911768966 "4year" 4 92.9546185819776 12.9173891269184 58.4311230764483
"701" 0 2003 "Tak" "Thailand" 2003 "PfK13" -3.58087746277488 -5.00313788502929 -2.06916965711388 "4year" 4 11.2129678062589 0.667202234528795 2.70965756186849
"702" 2 2005 "Tak" "Thailand" 2003 "PfK13" -3.53142087121136 -5.19175981255499 -1.93824759691542 "4year" 4 12.5840502676159 0.553144270584536 2.8431312693626
"703" 4 2007 "Tak" "Thailand" 2003 "PfK13" -3.52166105790397 -6.06800355816687 -1.13203540440833 "4year" 4 24.378566986157 0.231044144079192 2.87021521221513
"704" 5 2008 "Tak" "Thailand" 2003 "PfK13" -3.51546304417727 -6.60657221847351 -0.661431050147479 "4year" 4 34.0418219286783 0.134963274700725 2.88754481093472
"705" 6 2009 "Tak" "Thailand" 2003 "PfK13" -3.5218124836842 -7.19563776359444 -0.120926348230286 "4year" 4 46.9805199315858 0.0749287852664505 2.86979309242401
"706" 7 2010 "Tak" "Thailand" 2003 "PfK13" -3.48166939534842 -7.83928354273872 0.421728284689225 "4year" 4 60.3896739156459 0.0393796052336311 2.98383162132899
"707" 8 2011 "Tak" "Thailand" 2003 "PfK13" -3.46688357163863 -8.36010361253368 1.00576516848017 "4year" 4 73.2190568500773 0.0233965332511973 3.02693245065065
"708" 9 2012 "Tak" "Thailand" 2003 "PfK13" -3.45972451194013 -8.93669359155867 1.64606791072231 "4year" 4 83.8358908908242 0.0131457749053327 3.04801731958034
"709" 10 2013 "Tak" "Thailand" 2003 "PfK13" -3.43537302795081 -9.68540159982209 2.19015366629749 "4year" 4 89.9361815647583 0.00621808313985983 3.12080736022233
"710" 11 2014 "Tak" "Thailand" 2003 "PfK13" -3.43291112924853 -10.145164893495 2.77896074807851 "4year" 4 94.1528256977339 0.00392639344776842 3.12825929334864
"711" 12 2015 "Tak" "Thailand" 2003 "PfK13" -3.42761944962969 -10.9892989760581 3.27567333673373 "4year" 4 96.3584768777487 0.00168811008059298 3.14433503037353
"712" 13 2016 "Tak" "Thailand" 2003 "PfK13" -3.40531496883242 -11.3656202324872 3.88100406597595 "4year" 4 97.9786897544241 0.0011586941583747 3.21297710839558
"713" 14 2017 "Tak" "Thailand" 2003 "PfK13" -3.39135350034199 -12.1082865000017 4.51903792297758 "4year" 4 98.9218013524192 0.000551360428402258 3.25667846789337
"714" 15 2018 "Tak" "Thailand" 2003 "PfK13" -3.38591985967765 -12.4999699016802 5.19410985472039 "4year" 4 99.4481469503628 0.000372675145103747 3.27384134813966
"715" 16 2019 "Tak" "Thailand" 2003 "PfK13" -3.3552236854059 -13.3715062410341 5.50818103656636 "4year" 4 99.5962890515339 0.000155893478514901 3.37245237445141
"716" 17 2020 "Tak" "Thailand" 2003 "PfK13" -3.36282725654325 -13.8847203212612 6.18382991442093 "4year" 4 99.7941731747426 9.33130052196198e-05 3.34776213484835
"717" 18 2021 "Tak" "Thailand" 2003 "PfK13" -3.3346426352247 -14.5332283204913 6.8254292239695 "4year" 4 99.8915367918286 4.87864170802731e-05 3.44016764891708
"718" 19 2022 "Tak" "Thailand" 2003 "PfK13" -3.35496468396441 -15.0734113682778 7.38188573694931 "4year" 4 99.9377961126363 2.84250014720726e-05 3.37329648905276
"719" 20 2023 "Tak" "Thailand" 2003 "PfK13" -3.32269318281946 -15.7092123088561 7.95227534014518 "4year" 4 99.9648263111918 1.50513589768382e-05 3.48008318116597
"720" 0 2005 "Binh Phuoc" "Vietnam" 2005 "PfK13" -0.370964028317842 -1.92956074843416 1.10426682745704 "4year" 4 75.1058726549381 12.6799206596397 40.8308098893165
"721" 4 2009 "Binh Phuoc" "Vietnam" 2005 "PfK13" -1.46367559639127 -2.99497978697192 0.0803446262029631 "4year" 4 52.0075358409331 4.76531856139763 18.7905795951332
"722" 5 2010 "Binh Phuoc" "Vietnam" 2005 "PfK13" -1.76002774323085 -3.45753949432319 0.0296031872130659 "4year" 4 50.7400256377409 3.05448092253176 14.6786865191747
"723" 6 2011 "Binh Phuoc" "Vietnam" 2005 "PfK13" -2.03934320312697 -3.93376520557742 -0.0248545815107501 "4year" 4 49.3786674475955 1.91942211425507 11.5133628203495
"724" 7 2012 "Binh Phuoc" "Vietnam" 2005 "PfK13" -2.30276116392303 -4.40379256834618 -0.0689194685219432 "4year" 4 48.2776949633951 1.20830789244886 9.08945406407253
"725" 8 2013 "Binh Phuoc" "Vietnam" 2005 "PfK13" -2.59382062507429 -4.99469084338795 -0.0451674392535418 "4year" 4 48.8710059503036 0.672823909840901 6.95371748005716
"726" 9 2014 "Binh Phuoc" "Vietnam" 2005 "PfK13" -2.85229052586418 -5.58351383459795 -0.0283109167952097 "4year" 4 49.2922743501364 0.374525295870922 5.45630377217531
"727" 10 2015 "Binh Phuoc" "Vietnam" 2005 "PfK13" -3.13370371280176 -6.18650781871797 -0.0418109716582107 "4year" 4 48.9548779572574 0.20527750801327 4.17382211531445
"728" 11 2016 "Binh Phuoc" "Vietnam" 2005 "PfK13" -3.41315352562411 -6.64486995521083 0.0105683419187493 "4year" 4 50.2642060888784 0.129898798908264 3.18869039059955
"729" 12 2017 "Binh Phuoc" "Vietnam" 2005 "PfK13" -3.70866585759764 -7.36107990891826 0.246217474569047 "4year" 4 56.1245274558997 0.0635108175247304 2.39238238230933
"730" 13 2018 "Binh Phuoc" "Vietnam" 2005 "PfK13" -3.97421521962746 -7.86359594697623 0.210556401454574 "4year" 4 55.2445483550736 0.0384341006433809 1.84473446819655
"731" 14 2019 "Binh Phuoc" "Vietnam" 2005 "PfK13" -4.24642985790512 -8.47802437333864 0.204766721074906 "4year" 4 55.1013557344241 0.0207945955590118 1.4113216044841
"732" 15 2020 "Binh Phuoc" "Vietnam" 2005 "PfK13" -4.53361051641506 -9.12314799558968 0.312355198745949 "4year" 4 57.7460034084406 0.0109098752430243 1.06276619897203
"733" 16 2021 "Binh Phuoc" "Vietnam" 2005 "PfK13" -4.80786964070002 -9.75120904405508 0.368197651133503 "4year" 4 59.102339572038 0.00582208356412187 0.809910496476404
"734" 17 2022 "Binh Phuoc" "Vietnam" 2005 "PfK13" -5.08063843592825 -10.2411056139575 0.532912769102841 "4year" 4 63.0162212510781 0.00356721142908129 0.617754005607944
"735" 18 2023 "Binh Phuoc" "Vietnam" 2005 "PfK13" -5.38765130272467 -10.9661555510081 0.54975726782889 "4year" 4 63.4079273458479 0.0017276336459804 0.455188620981624
